"year","Quarter","X","GB_CPI_QTR0","GB_CPI_QTR1","GB_CPI_QTR2","GB_CPI_QTR3","GB_CPI_QTR4","GB_CPI_QTR5","deflator","cpi_change","president","term","presTerm","EligibleReElect","pres_party","pres_election","time_to_election","ElectionPeriod","senate_dems","senate_rep","house_dems","house_rep","senate_dem_rep","house_dem_rep","manufoutput","recession","sales","DebtGDP","ExpenditureGDP","PotentialGDP","UNRATE","GB_Unemp0","GB_Unemp1","GB_Unemp2","GB_Unemp3","GB_Unemp4","GB_Unemp5","FedFunds","FedFunds2qChange","DiscountRate","DiscountRate1qChange","DiscountRate2qChange","DiscountRate3qChange","DiscountRate4qChange","DiscountRate5qChange","DeficitGDP","pres_party_name","error.prop.deflator.q0","error.prop.deflator.q1","error.prop.deflator.q2","error.prop.deflator.q3","error.prop.deflator.q4","error.prop.deflator.q5","GlobalModel","Chair","ElectionPeriod4","productivity_change","WTI_crude_price","num_conflicts"
"1",1969,1969.1,14,3.7,3.4,NA,NA,NA,NA,4.55342,4.87427,"Nixon",1,"Nixon1",1,0,0,15,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,37.4176293058591,18.3890103028411,96.836299302737,3.4,3.6,3.8,NA,NA,NA,NA,6.57,0.1,5.5,0.04,0.02,0.02,0.17,0.23,0.32934,"Rep",-0.187423958255553,-0.253308502180778,NA,NA,NA,NA,"Before 1996","Martin",0,3.1,0.06,21
"2",1969,1969.1,14,3.7,3.4,NA,NA,NA,NA,4.55342,4.87427,"Nixon",1,"Nixon1",1,0,0,15,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,37.4176293058591,18.3890103028411,96.836299302737,3.4,3.6,3.8,NA,NA,NA,NA,6.57,0.1,5.5,0.04,0.02,0.02,0.17,0.23,0.32934,"Rep",-0.187423958255553,-0.253308502180778,NA,NA,NA,NA,"Before 1996","Martin",0,3.1,0.06,21
"3",1969,1969.1,14,3.7,3.4,NA,NA,NA,NA,4.55342,4.87427,"Nixon",1,"Nixon1",1,0,0,15,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,37.4176293058591,18.3890103028411,96.836299302737,3.4,3.6,3.8,NA,NA,NA,NA,6.57,0.1,5.5,0.04,0.02,0.02,0.17,0.23,0.32934,"Rep",-0.187423958255553,-0.253308502180778,NA,NA,NA,NA,"Before 1996","Martin",0,3.1,0.06,21
"4",1969,1969.2,15,4,4.8,3.5,NA,NA,NA,4.78146,5.50198,"Nixon",1,"Nixon1",1,0,0,14,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.1535703309087,18.7275893863334,97.5617252330704,3.4,3.5,3.6,3.8,NA,NA,NA,8.33,0.29,5.98,0.08,0.12,0.1,0.1,0.24,0.32934,"Rep",-0.163435436038365,0.00387747675396213,-0.268006006533569,NA,NA,NA,"Before 1996","Martin",0,-3.2,0.28,21
"5",1969,1969.2,15,4,4.8,3.5,NA,NA,NA,4.78146,5.50198,"Nixon",1,"Nixon1",1,0,0,14,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.1535703309087,18.7275893863334,97.5617252330704,3.4,3.5,3.6,3.8,NA,NA,NA,8.33,0.29,5.98,0.08,0.12,0.1,0.1,0.24,0.32934,"Rep",-0.163435436038365,0.00387747675396213,-0.268006006533569,NA,NA,NA,"Before 1996","Martin",0,-3.2,0.28,21
"6",1969,1969.2,15,4,4.8,3.5,NA,NA,NA,4.78146,5.50198,"Nixon",1,"Nixon1",1,0,0,14,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.1535703309087,18.7275893863334,97.5617252330704,3.4,3.5,3.6,3.8,NA,NA,NA,8.33,0.29,5.98,0.08,0.12,0.1,0.1,0.24,0.32934,"Rep",-0.163435436038365,0.00387747675396213,-0.268006006533569,NA,NA,NA,"Before 1996","Martin",0,-3.2,0.28,21
"7",1969,1969.3,16,5.1,3.8,3.5,3.2,NA,NA,5.26268,5.52286,"Nixon",1,"Nixon1",1,0,0,13,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.2024490615277,18.7192612666867,97.9022382816421,3.6,3.7,3.9,4.1,4.5,NA,NA,8.98,0.27,6,0,0.08,0.12,0.1,0.1,0.32934,"Rep",-0.0309120068102184,-0.277934436446829,-0.334939612516816,-0.391944788586804,NA,NA,"Before 1996","Martin",0,0.2,0.28,21
"8",1969,1969.3,16,5.1,3.8,3.5,3.2,NA,NA,5.26268,5.52286,"Nixon",1,"Nixon1",1,0,0,13,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.2024490615277,18.7192612666867,97.9022382816421,3.6,3.7,3.9,4.1,4.5,NA,NA,8.98,0.27,6,0,0.08,0.12,0.1,0.1,0.32934,"Rep",-0.0309120068102184,-0.277934436446829,-0.334939612516816,-0.391944788586804,NA,NA,"Before 1996","Martin",0,0.2,0.28,21
"9",1969,1969.3,16,5.1,3.8,3.5,3.2,NA,NA,5.26268,5.52286,"Nixon",1,"Nixon1",1,0,0,13,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.2024490615277,18.7192612666867,97.9022382816421,3.6,3.7,3.9,4.1,4.5,NA,NA,8.98,0.27,6,0,0.08,0.12,0.1,0.1,0.32934,"Rep",-0.0309120068102184,-0.277934436446829,-0.334939612516816,-0.391944788586804,NA,NA,"Before 1996","Martin",0,0.2,0.28,21
"10",1969,1969.4,17,3.9,3.6,3.3,4.1,2.9,NA,5.14329,5.83355,"Nixon",1,"Nixon1",1,0,0,12,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.6576406172225,18.9547038327526,99.2434046789447,3.6,4,4.2,4.5,4.8,5,NA,8.94,0.07,6,0,0,0.08,0.12,0.1,0.32934,"Rep",-0.241730487683953,-0.300058911708265,-0.358387335732576,-0.202844871667746,-0.436158567764991,NA,"Before 1996","Martin",0,-1.7,0.28,21
"11",1969,1969.4,17,3.9,3.6,3.3,4.1,2.9,NA,5.14329,5.83355,"Nixon",1,"Nixon1",1,0,0,12,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.6576406172225,18.9547038327526,99.2434046789447,3.6,4,4.2,4.5,4.8,5,NA,8.94,0.07,6,0,0,0.08,0.12,0.1,0.32934,"Rep",-0.241730487683953,-0.300058911708265,-0.358387335732576,-0.202844871667746,-0.436158567764991,NA,"Before 1996","Martin",0,-1.7,0.28,21
"12",1969,1969.4,17,3.9,3.6,3.3,4.1,2.9,NA,5.14329,5.83355,"Nixon",1,"Nixon1",1,0,0,12,0,58,42,243,192,1.38095200061798,1.265625,NA,0,NA,36.6576406172225,18.9547038327526,99.2434046789447,3.6,4,4.2,4.5,4.8,5,NA,8.94,0.07,6,0,0,0.08,0.12,0.1,0.32934,"Rep",-0.241730487683953,-0.300058911708265,-0.358387335732576,-0.202844871667746,-0.436158567764991,NA,"Before 1996","Martin",0,-1.7,0.28,21
"13",1970,1970.1,18,4.2,4,3.7,3.5,NA,NA,5.5428,6.22578,"Nixon",1,"Nixon1",1,0,0,11,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.5752630026546,18.6707305083079,100.255628748402,4.2,4.2,4.6,4.9,5.1,NA,NA,8.57,-0.05,6,0,0,0,0.08,0.12,-0.27372,"Rep",-0.242260229486902,-0.278343075701811,-0.332467345024175,-0.368550191239085,NA,NA,"Before 1996","Martin",0,1.1,0.22,21
"14",1970,1970.1,18,4.2,4,3.7,3.5,NA,NA,5.5428,6.22578,"Nixon",1,"Nixon1",1,0,0,11,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.5752630026546,18.6707305083079,100.255628748402,4.2,4.2,4.6,4.9,5.1,NA,NA,8.57,-0.05,6,0,0,0,0.08,0.12,-0.27372,"Rep",-0.242260229486902,-0.278343075701811,-0.332467345024175,-0.368550191239085,NA,NA,"Before 1996","Martin",0,1.1,0.22,21
"15",1970,1970.1,18,4.2,4,3.7,3.5,NA,NA,5.5428,6.22578,"Nixon",1,"Nixon1",1,0,0,11,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.5752630026546,18.6707305083079,100.255628748402,4.2,4.2,4.6,4.9,5.1,NA,NA,8.57,-0.05,6,0,0,0,0.08,0.12,-0.27372,"Rep",-0.242260229486902,-0.278343075701811,-0.332467345024175,-0.368550191239085,NA,NA,"Before 1996","Martin",0,1.1,0.22,21
"16",1970,1970.1,18,4.2,4,3.7,3.5,NA,NA,5.5428,6.22578,"Nixon",1,"Nixon1",1,0,0,11,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.5752630026546,18.6707305083079,100.255628748402,4.2,4.2,4.6,4.9,5.1,NA,NA,8.57,-0.05,6,0,0,0,0.08,0.12,-0.27372,"Rep",-0.242260229486902,-0.278343075701811,-0.332467345024175,-0.368550191239085,NA,NA,"Before 1996","Martin",0,1.1,0.22,21
"17",1970,1970.2,19,6.4,3,3.7,NA,NA,NA,5.64664,6.03848,"Nixon",1,"Nixon1",1,0,0,10,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,35.8236375955861,19.7851127673991,100.967960507211,4.8,4.6,4.7,4.8,NA,NA,NA,7.88,-0.13,6,0,0,0,0,0.08,-0.27372,"Rep",0.133417395123472,-0.468710596035873,-0.344743068444243,NA,NA,NA,"Before 1996","Burns",0,6.2,0,21
"18",1970,1970.2,19,6.4,3,3.7,NA,NA,NA,5.64664,6.03848,"Nixon",1,"Nixon1",1,0,0,10,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,35.8236375955861,19.7851127673991,100.967960507211,4.8,4.6,4.7,4.8,NA,NA,NA,7.88,-0.13,6,0,0,0,0,0.08,-0.27372,"Rep",0.133417395123472,-0.468710596035873,-0.344743068444243,NA,NA,NA,"Before 1996","Burns",0,6.2,0,21
"19",1970,1970.2,19,6.4,3,3.7,NA,NA,NA,5.64664,6.03848,"Nixon",1,"Nixon1",1,0,0,10,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,35.8236375955861,19.7851127673991,100.967960507211,4.8,4.6,4.7,4.8,NA,NA,NA,7.88,-0.13,6,0,0,0,0,0.08,-0.27372,"Rep",0.133417395123472,-0.468710596035873,-0.344743068444243,NA,NA,NA,"Before 1996","Burns",0,6.2,0,21
"20",1970,1970.2,19,6.4,3,3.7,NA,NA,NA,5.64664,6.03848,"Nixon",1,"Nixon1",1,0,0,10,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,35.8236375955861,19.7851127673991,100.967960507211,4.8,4.6,4.7,4.8,NA,NA,NA,7.88,-0.13,6,0,0,0,0,0.08,-0.27372,"Rep",0.133417395123472,-0.468710596035873,-0.344743068444243,NA,NA,NA,"Before 1996","Burns",0,6.2,0,21
"21",1970,1970.3,20,4,3.5,4.1,3,NA,NA,4.953,5.68597,"Nixon",1,"Nixon1",1,0,0,9,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.0474059971442,19.4764397905759,100.894811994288,5.2,5.1,5.3,5.5,5.7,NA,NA,6.7,-0.28,6,0,0,0,0,0,-0.27372,"Rep",-0.192408641227539,-0.293357561074097,-0.172218857258227,-0.394306480920654,NA,NA,"Before 1996","Burns",0,6.3,-0.04,21
"22",1970,1970.3,20,4,3.5,4.1,3,NA,NA,4.953,5.68597,"Nixon",1,"Nixon1",1,0,0,9,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.0474059971442,19.4764397905759,100.894811994288,5.2,5.1,5.3,5.5,5.7,NA,NA,6.7,-0.28,6,0,0,0,0,0,-0.27372,"Rep",-0.192408641227539,-0.293357561074097,-0.172218857258227,-0.394306480920654,NA,NA,"Before 1996","Burns",0,6.3,-0.04,21
"23",1970,1970.3,20,4,3.5,4.1,3,NA,NA,4.953,5.68597,"Nixon",1,"Nixon1",1,0,0,9,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.0474059971442,19.4764397905759,100.894811994288,5.2,5.1,5.3,5.5,5.7,NA,NA,6.7,-0.28,6,0,0,0,0,0,-0.27372,"Rep",-0.192408641227539,-0.293357561074097,-0.172218857258227,-0.394306480920654,NA,NA,"Before 1996","Burns",0,6.3,-0.04,21
"24",1970,1970.3,20,4,3.5,4.1,3,NA,NA,4.953,5.68597,"Nixon",1,"Nixon1",1,0,0,9,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.0474059971442,19.4764397905759,100.894811994288,5.2,5.1,5.3,5.5,5.7,NA,NA,6.7,-0.28,6,0,0,0,0,0,-0.27372,"Rep",-0.192408641227539,-0.293357561074097,-0.172218857258227,-0.394306480920654,NA,NA,"Before 1996","Burns",0,6.3,-0.04,21
"25",1970,1970.4,21,4.2,4.9,3.8,3.6,3.4,NA,4.96987,5.6,"Nixon",1,"Nixon1",1,0,0,8,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.9676071055381,19.7017193882398,102.773819701719,5.8,5.7,6,6.3,6.6,6.7,NA,5.57,-0.41,5.79,-0.04,-0.04,-0.04,-0.04,-0.04,-0.27372,"Rep",-0.154907472428856,-0.0140587178336656,-0.23539247505468,-0.275634976367591,-0.315877477680503,NA,"Before 1996","Burns",0,-3.4,0.043,21
"26",1970,1970.4,21,4.2,4.9,3.8,3.6,3.4,NA,4.96987,5.6,"Nixon",1,"Nixon1",1,0,0,8,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.9676071055381,19.7017193882398,102.773819701719,5.8,5.7,6,6.3,6.6,6.7,NA,5.57,-0.41,5.79,-0.04,-0.04,-0.04,-0.04,-0.04,-0.27372,"Rep",-0.154907472428856,-0.0140587178336656,-0.23539247505468,-0.275634976367591,-0.315877477680503,NA,"Before 1996","Burns",0,-3.4,0.043,21
"27",1970,1970.4,21,4.2,4.9,3.8,3.6,3.4,NA,4.96987,5.6,"Nixon",1,"Nixon1",1,0,0,8,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.9676071055381,19.7017193882398,102.773819701719,5.8,5.7,6,6.3,6.6,6.7,NA,5.57,-0.41,5.79,-0.04,-0.04,-0.04,-0.04,-0.04,-0.27372,"Rep",-0.154907472428856,-0.0140587178336656,-0.23539247505468,-0.275634976367591,-0.315877477680503,NA,"Before 1996","Burns",0,-3.4,0.043,21
"28",1970,1970.4,21,4.2,4.9,3.8,3.6,3.4,NA,4.96987,5.6,"Nixon",1,"Nixon1",1,0,0,8,0,58,42,243,192,1.38095200061798,1.265625,NA,1,NA,36.9676071055381,19.7017193882398,102.773819701719,5.8,5.7,6,6.3,6.6,6.7,NA,5.57,-0.41,5.79,-0.04,-0.04,-0.04,-0.04,-0.04,-0.27372,"Rep",-0.154907472428856,-0.0140587178336656,-0.23539247505468,-0.275634976367591,-0.315877477680503,NA,"Before 1996","Burns",0,-3.4,0.043,21
"29",1971,1971.1,22,4.5,3.9,3.8,3.6,NA,NA,5.0924,4.81102,"Nixon",1,"Nixon1",1,0,0,7,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.6677898187779,19.3516073217375,100.783170931609,5.9,6.1,6.3,6.5,6.5,NA,NA,3.86,-0.74,4.96,-0.17,-0.21,-0.21,-0.21,-0.21,-2.04411,"Rep",-0.116330217579137,-0.234152855235252,-0.253789961511272,-0.29306417406331,NA,NA,"Before 1996","Burns",0,12.1,0.21,24
"30",1971,1971.1,22,4.5,3.9,3.8,3.6,NA,NA,5.0924,4.81102,"Nixon",1,"Nixon1",1,0,0,7,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.6677898187779,19.3516073217375,100.783170931609,5.9,6.1,6.3,6.5,6.5,NA,NA,3.86,-0.74,4.96,-0.17,-0.21,-0.21,-0.21,-0.21,-2.04411,"Rep",-0.116330217579137,-0.234152855235252,-0.253789961511272,-0.29306417406331,NA,NA,"Before 1996","Burns",0,12.1,0.21,24
"31",1971,1971.1,22,4.5,3.9,3.8,3.6,NA,NA,5.0924,4.81102,"Nixon",1,"Nixon1",1,0,0,7,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.6677898187779,19.3516073217375,100.783170931609,5.9,6.1,6.3,6.5,6.5,NA,NA,3.86,-0.74,4.96,-0.17,-0.21,-0.21,-0.21,-0.21,-2.04411,"Rep",-0.116330217579137,-0.234152855235252,-0.253789961511272,-0.29306417406331,NA,NA,"Before 1996","Burns",0,12.1,0.21,24
"32",1971,1971.1,22,4.5,3.9,3.8,3.6,NA,NA,5.0924,4.81102,"Nixon",1,"Nixon1",1,0,0,7,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.6677898187779,19.3516073217375,100.783170931609,5.9,6.1,6.3,6.5,6.5,NA,NA,3.86,-0.74,4.96,-0.17,-0.21,-0.21,-0.21,-0.21,-2.04411,"Rep",-0.116330217579137,-0.234152855235252,-0.253789961511272,-0.29306417406331,NA,NA,"Before 1996","Burns",0,12.1,0.21,24
"33",1971,1971.2,23,4.3,4.9,3.8,NA,NA,NA,4.99567,4.31496,"Nixon",1,"Nixon1",1,0,0,6,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.5117089739006,19.8426885949231,101.001072577762,5.9,6.2,6.4,6.4,NA,NA,NA,4.56,-0.22,4.75,-0.04,-0.22,-0.26,-0.26,-0.26,-2.04411,"Rep",-0.139254594478819,-0.0191505844060955,-0.239341269539421,NA,NA,NA,"Before 1996","Burns",0,1.4,0.21,24
"34",1971,1971.2,23,4.3,4.9,3.8,NA,NA,NA,4.99567,4.31496,"Nixon",1,"Nixon1",1,0,0,6,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.5117089739006,19.8426885949231,101.001072577762,5.9,6.2,6.4,6.4,NA,NA,NA,4.56,-0.22,4.75,-0.04,-0.22,-0.26,-0.26,-0.26,-2.04411,"Rep",-0.139254594478819,-0.0191505844060955,-0.239341269539421,NA,NA,NA,"Before 1996","Burns",0,1.4,0.21,24
"35",1971,1971.2,23,4.3,4.9,3.8,NA,NA,NA,4.99567,4.31496,"Nixon",1,"Nixon1",1,0,0,6,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.5117089739006,19.8426885949231,101.001072577762,5.9,6.2,6.4,6.4,NA,NA,NA,4.56,-0.22,4.75,-0.04,-0.22,-0.26,-0.26,-0.26,-2.04411,"Rep",-0.139254594478819,-0.0191505844060955,-0.239341269539421,NA,NA,NA,"Before 1996","Burns",0,1.4,0.21,24
"36",1971,1971.2,23,4.3,4.9,3.8,NA,NA,NA,4.99567,4.31496,"Nixon",1,"Nixon1",1,0,0,6,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.5117089739006,19.8426885949231,101.001072577762,5.9,6.2,6.4,6.4,NA,NA,NA,4.56,-0.22,4.75,-0.04,-0.22,-0.26,-0.26,-0.26,-2.04411,"Rep",-0.139254594478819,-0.0191505844060955,-0.239341269539421,NA,NA,NA,"Before 1996","Burns",0,1.4,0.21,24
"37",1971,1971.3,24,3.8,3,NA,NA,NA,NA,5.20999,4.27075,"Nixon",1,"Nixon1",1,0,0,5,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.1924326222456,19.4451760161531,100.930559213414,6,6.1,6,NA,NA,NA,NA,5.47,0.29,4.96,0.04,0,-0.17,-0.21,-0.21,-2.04411,"Rep",-0.270631997374275,-0.424183155821796,NA,NA,NA,NA,"Before 1996","Burns",0,3.6,0.25,24
"38",1971,1971.3,24,3.8,3,NA,NA,NA,NA,5.20999,4.27075,"Nixon",1,"Nixon1",1,0,0,5,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.1924326222456,19.4451760161531,100.930559213414,6,6.1,6,NA,NA,NA,NA,5.47,0.29,4.96,0.04,0,-0.17,-0.21,-0.21,-2.04411,"Rep",-0.270631997374275,-0.424183155821796,NA,NA,NA,NA,"Before 1996","Burns",0,3.6,0.25,24
"39",1971,1971.3,24,3.8,3,NA,NA,NA,NA,5.20999,4.27075,"Nixon",1,"Nixon1",1,0,0,5,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.1924326222456,19.4451760161531,100.930559213414,6,6.1,6,NA,NA,NA,NA,5.47,0.29,4.96,0.04,0,-0.17,-0.21,-0.21,-2.04411,"Rep",-0.270631997374275,-0.424183155821796,NA,NA,NA,NA,"Before 1996","Burns",0,3.6,0.25,24
"40",1971,1971.3,24,3.8,3,NA,NA,NA,NA,5.20999,4.27075,"Nixon",1,"Nixon1",1,0,0,5,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.1924326222456,19.4451760161531,100.930559213414,6,6.1,6,NA,NA,NA,NA,5.47,0.29,4.96,0.04,0,-0.17,-0.21,-0.21,-2.04411,"Rep",-0.270631997374275,-0.424183155821796,NA,NA,NA,NA,"Before 1996","Burns",0,3.6,0.25,24
"41",1971,1971.4,25,2.4,4,3.1,3.6,2.8,NA,4.72075,3.53535,"Nixon",1,"Nixon1",1,0,0,4,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.8361125586243,19.6543338544381,101.398297724509,5.9,5.9,5.7,5.6,5.5,5.3,NA,4.75,0.04,4.84,-0.02,0.02,-0.02,-0.2,-0.24,-2.04411,"Rep",-0.491606206640894,-0.152677011068157,-0.343324683577821,-0.237409309961341,-0.40687390774771,NA,"Before 1996","Burns",0,-3.1,0.167,24
"42",1971,1971.4,25,2.4,4,3.1,3.6,2.8,NA,4.72075,3.53535,"Nixon",1,"Nixon1",1,0,0,4,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.8361125586243,19.6543338544381,101.398297724509,5.9,5.9,5.7,5.6,5.5,5.3,NA,4.75,0.04,4.84,-0.02,0.02,-0.02,-0.2,-0.24,-2.04411,"Rep",-0.491606206640894,-0.152677011068157,-0.343324683577821,-0.237409309961341,-0.40687390774771,NA,"Before 1996","Burns",0,-3.1,0.167,24
"43",1971,1971.4,25,2.4,4,3.1,3.6,2.8,NA,4.72075,3.53535,"Nixon",1,"Nixon1",1,0,0,4,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.8361125586243,19.6543338544381,101.398297724509,5.9,5.9,5.7,5.6,5.5,5.3,NA,4.75,0.04,4.84,-0.02,0.02,-0.02,-0.2,-0.24,-2.04411,"Rep",-0.491606206640894,-0.152677011068157,-0.343324683577821,-0.237409309961341,-0.40687390774771,NA,"Before 1996","Burns",0,-3.1,0.167,24
"44",1971,1971.4,25,2.4,4,3.1,3.6,2.8,NA,4.72075,3.53535,"Nixon",1,"Nixon1",1,0,0,4,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,36.8361125586243,19.6543338544381,101.398297724509,5.9,5.9,5.7,5.6,5.5,5.3,NA,4.75,0.04,4.84,-0.02,0.02,-0.02,-0.2,-0.24,-2.04411,"Rep",-0.491606206640894,-0.152677011068157,-0.343324683577821,-0.237409309961341,-0.40687390774771,NA,"Before 1996","Burns",0,-3.1,0.167,24
"45",1972,1972.1,26,5.2,3.1,2.9,2.8,NA,NA,4.75147,3.50587,"Nixon",1,"Nixon1",1,0,0,3,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.9082430047895,19.9310982270397,100.453743382909,5.8,5.8,5.7,5.6,5.4,NA,NA,3.54,-0.55,4.5,-0.08,-0.1,-0.06,-0.1,-0.29,-1.88812,"Rep",0.0943981546763422,-0.347570330866027,-0.389662567584348,-0.410708685943508,NA,NA,"Before 1996","Burns",1,5.7,0,21
"46",1972,1972.1,26,5.2,3.1,2.9,2.8,NA,NA,4.75147,3.50587,"Nixon",1,"Nixon1",1,0,0,3,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.9082430047895,19.9310982270397,100.453743382909,5.8,5.8,5.7,5.6,5.4,NA,NA,3.54,-0.55,4.5,-0.08,-0.1,-0.06,-0.1,-0.29,-1.88812,"Rep",0.0943981546763422,-0.347570330866027,-0.389662567584348,-0.410708685943508,NA,NA,"Before 1996","Burns",1,5.7,0,21
"47",1972,1972.1,26,5.2,3.1,2.9,2.8,NA,NA,4.75147,3.50587,"Nixon",1,"Nixon1",1,0,0,3,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.9082430047895,19.9310982270397,100.453743382909,5.8,5.8,5.7,5.6,5.4,NA,NA,3.54,-0.55,4.5,-0.08,-0.1,-0.06,-0.1,-0.29,-1.88812,"Rep",0.0943981546763422,-0.347570330866027,-0.389662567584348,-0.410708685943508,NA,NA,"Before 1996","Burns",1,5.7,0,21
"48",1972,1972.1,26,5.2,3.1,2.9,2.8,NA,NA,4.75147,3.50587,"Nixon",1,"Nixon1",1,0,0,3,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,35.9082430047895,19.9310982270397,100.453743382909,5.8,5.8,5.7,5.6,5.4,NA,NA,3.54,-0.55,4.5,-0.08,-0.1,-0.06,-0.1,-0.29,-1.88812,"Rep",0.0943981546763422,-0.347570330866027,-0.389662567584348,-0.410708685943508,NA,NA,"Before 1996","Burns",1,5.7,0,21
"49",1972,1972.2,27,4,3.4,3.4,NA,NA,NA,4.00991,3.22581,"Nixon",1,"Nixon1",1,0,0,2,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,34.79397845953,20.0636422976501,98.84954308094,5.7,5.7,5.5,5.2,NA,NA,NA,4.3,-0.1,4.5,0,-0.08,-0.1,-0.06,-0.1,-1.88812,"Rep",-0.00247137716307838,-0.152100670588617,-0.152100670588617,NA,NA,NA,"Before 1996","Burns",1,8.4,0,21
"50",1972,1972.2,27,4,3.4,3.4,NA,NA,NA,4.00991,3.22581,"Nixon",1,"Nixon1",1,0,0,2,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,34.79397845953,20.0636422976501,98.84954308094,5.7,5.7,5.5,5.2,NA,NA,NA,4.3,-0.1,4.5,0,-0.08,-0.1,-0.06,-0.1,-1.88812,"Rep",-0.00247137716307838,-0.152100670588617,-0.152100670588617,NA,NA,NA,"Before 1996","Burns",1,8.4,0,21
"51",1972,1972.2,27,4,3.4,3.4,NA,NA,NA,4.00991,3.22581,"Nixon",1,"Nixon1",1,0,0,2,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,34.79397845953,20.0636422976501,98.84954308094,5.7,5.7,5.5,5.2,NA,NA,NA,4.3,-0.1,4.5,0,-0.08,-0.1,-0.06,-0.1,-1.88812,"Rep",-0.00247137716307838,-0.152100670588617,-0.152100670588617,NA,NA,NA,"Before 1996","Burns",1,8.4,0,21
"52",1972,1972.2,27,4,3.4,3.4,NA,NA,NA,4.00991,3.22581,"Nixon",1,"Nixon1",1,0,0,2,0,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,34.79397845953,20.0636422976501,98.84954308094,5.7,5.7,5.5,5.2,NA,NA,NA,4.3,-0.1,4.5,0,-0.08,-0.1,-0.06,-0.1,-1.88812,"Rep",-0.00247137716307838,-0.152100670588617,-0.152100670588617,NA,NA,NA,"Before 1996","Burns",1,8.4,0,21
"53",1972,1972.3,28,3.3,2.9,3.8,3.2,3.8,4.1,3.98025,3.02948,"Nixon",1,"Nixon1",1,0,0,1,1,54,44,255,180,1.22727298736572,1.41666698455811,NA,0,NA,34.7351316737373,19.0346594092692,98.6072200432242,5.6,5.5,5.3,5.2,5.1,5,5,4.74,0.25,4.5,0,0,-0.08,-0.1,-0.06,-1.88812,"Rep",-0.170906350103637,-0.271402550091075,-0.0452861001193392,-0.196030400100496,-0.0452861001193392,0.0300860498712392,"Before 1996","Burns",1,2.2,0,21
