"","variable","value","QrtEstimate","Lower","Upper"
"526","Rep",-0.181199168609853,2,FALSE,FALSE
"527","Rep",-0.237057026943612,2,FALSE,FALSE
"528","Rep",-0.251795959409146,2,FALSE,FALSE
"529","Rep",-0.184128516592939,2,FALSE,FALSE
"531","Rep",-0.151961913834816,2,FALSE,FALSE
"532","Rep",-0.196032441198247,2,FALSE,FALSE
"533","Rep",-0.138006714492748,2,FALSE,FALSE
"534","Rep",-0.256121186674998,2,FALSE,FALSE
"535","Rep",-0.342259721692428,2,FALSE,FALSE
"536","Rep",-0.235849512439927,2,FALSE,FALSE
"537","Rep",-0.196599685769358,2,FALSE,FALSE
"539","Rep",-0.179708933290908,2,FALSE,FALSE
"540","Rep",-0.206283423298667,2,FALSE,FALSE
"541","Rep",-0.317971177668935,2,FALSE,FALSE
"542","Rep",-0.27461028697729,2,FALSE,FALSE
"544","Rep",-0.271702238535273,2,FALSE,FALSE
"545","Rep",-0.31747568446468,2,FALSE,FALSE
"546","Rep",-0.220027077637093,2,FALSE,FALSE
"547","Rep",-0.176562659124796,2,FALSE,FALSE
"548","Rep",-0.328013491978963,2,FALSE,FALSE
"549","Rep",-0.227494049675956,2,FALSE,FALSE
"550","Rep",-0.229718978349464,2,FALSE,FALSE
"551","Rep",-0.355492059533424,2,FALSE,FALSE
"552","Rep",-0.284487977438143,2,FALSE,FALSE
"553","Rep",-0.332378509330493,2,FALSE,FALSE
"554","Rep",-0.16266104587303,2,FALSE,FALSE
"555","Rep",-0.34733530617117,2,FALSE,FALSE
"556","Rep",-0.245068907100339,2,FALSE,FALSE
"557","Rep",-0.18566679656911,2,FALSE,FALSE
"558","Rep",-0.153558076488469,2,FALSE,FALSE
"560","Rep",-0.337663769468742,2,FALSE,FALSE
"561","Rep",-0.237225243340796,2,FALSE,FALSE
"562","Rep",-0.405841295524724,2,FALSE,FALSE
"563","Rep",-0.289776806954363,2,FALSE,FALSE
"564","Rep",-0.316390125315886,2,FALSE,FALSE
"565","Rep",-0.255140331522667,2,FALSE,FALSE
"566","Rep",-0.330710415294671,2,FALSE,FALSE
"567","Rep",-0.416797344386298,2,FALSE,FALSE
"568","Rep",-0.328824936198372,2,FALSE,FALSE
"569","Rep",-0.359141721511153,2,FALSE,FALSE
"570","Rep",-0.274395373754467,2,FALSE,FALSE
"571","Rep",-0.259443277386643,2,FALSE,FALSE
"572","Rep",-0.268564331792776,2,FALSE,FALSE
"573","Rep",-0.291826765758129,2,FALSE,FALSE
"574","Rep",-0.211339424259425,2,FALSE,FALSE
"575","Rep",-0.142733893258072,2,FALSE,FALSE
"576","Rep",-0.347551573733926,2,FALSE,FALSE
"578","Rep",-0.375364784667642,2,FALSE,FALSE
"579","Rep",-0.211700960455299,2,FALSE,FALSE
"580","Rep",-0.163281874696562,2,FALSE,FALSE
"581","Rep",-0.273288003521686,2,FALSE,FALSE
"582","Rep",-0.38591166869499,2,FALSE,FALSE
"583","Rep",-0.367955398795689,2,FALSE,FALSE
"584","Rep",-0.328765377899783,2,FALSE,FALSE
"585","Rep",-0.228258024481386,2,FALSE,FALSE
"586","Rep",-0.233079910222489,2,FALSE,FALSE
"587","Rep",-0.197957221545156,2,FALSE,FALSE
"588","Rep",-0.249944218928017,2,FALSE,FALSE
"589","Rep",-0.259907005620189,2,FALSE,FALSE
"590","Rep",-0.215956330620192,2,FALSE,FALSE
"591","Rep",-0.292929845599859,2,FALSE,FALSE
"592","Rep",-0.319442518921172,2,FALSE,FALSE
"593","Rep",-0.263296526461408,2,FALSE,FALSE
"594","Rep",-0.212836290358123,2,FALSE,FALSE
"595","Rep",-0.347572543122213,2,FALSE,FALSE
"596","Rep",-0.207352626812139,2,FALSE,FALSE
"597","Rep",-0.194471826025941,2,FALSE,FALSE
"598","Rep",-0.171580747927825,2,FALSE,FALSE
"599","Rep",-0.206284116479518,2,FALSE,FALSE
"600","Rep",-0.276052128372907,2,FALSE,FALSE
"601","Rep",-0.148814748824968,2,FALSE,FALSE
"602","Rep",-0.339417187460629,2,FALSE,FALSE
"603","Rep",-0.195251212785592,2,FALSE,FALSE
"604","Rep",-0.257518497206956,2,FALSE,FALSE
"605","Rep",-0.193980233204873,2,FALSE,FALSE
"606","Rep",-0.303670273927127,2,FALSE,FALSE
"607","Rep",-0.342955298089543,2,FALSE,FALSE
"608","Rep",-0.218720292145369,2,FALSE,FALSE
"609","Rep",-0.310175930784528,2,FALSE,FALSE
"610","Rep",-0.287897897524752,2,FALSE,FALSE
"611","Rep",-0.210378341218361,2,FALSE,FALSE
"612","Rep",-0.128464201965421,2,FALSE,FALSE
"613","Rep",-0.383111989639156,2,FALSE,FALSE
"614","Rep",-0.354903895416116,2,FALSE,FALSE
"615","Rep",-0.314018108090881,2,FALSE,FALSE
"616","Rep",-0.208638475848152,2,FALSE,FALSE
"617","Rep",-0.267604432267158,2,FALSE,FALSE
"618","Rep",-0.196501495244518,2,FALSE,FALSE
"619","Rep",-0.310668987104588,2,FALSE,FALSE
"620","Rep",-0.257535289965887,2,FALSE,FALSE
"621","Rep",-0.323576520203885,2,FALSE,FALSE
"622","Rep",-0.287364520264422,2,FALSE,FALSE
"623","Rep",-0.147187017066642,2,FALSE,FALSE
"624","Rep",-0.172686249613575,2,FALSE,FALSE
"625","Rep",-0.266446726945683,2,FALSE,FALSE
"626","Rep",-0.188350288371236,2,FALSE,FALSE
"627","Rep",-0.253120986032794,2,FALSE,FALSE
"628","Rep",-0.421548308459128,2,FALSE,FALSE
"629","Rep",-0.340886010238972,2,FALSE,FALSE
"630","Rep",-0.254984191793642,2,FALSE,FALSE
"631","Rep",-0.310662736540675,2,FALSE,FALSE
"632","Rep",-0.228161819218539,2,FALSE,FALSE
"633","Rep",-0.293188230252245,2,FALSE,FALSE
"634","Rep",-0.255018430494087,2,FALSE,FALSE
"635","Rep",-0.278225207017958,2,FALSE,FALSE
"636","Rep",-0.36481082850319,2,FALSE,FALSE
"637","Rep",-0.278347494458507,2,FALSE,FALSE
"638","Rep",-0.245083174320674,2,FALSE,FALSE
"639","Rep",-0.288582756120731,2,FALSE,FALSE
"640","Rep",-0.291903294424271,2,FALSE,FALSE
"641","Rep",-0.16586317078228,2,FALSE,FALSE
"642","Rep",-0.144372153409966,2,FALSE,FALSE
"643","Rep",-0.19013505035981,2,FALSE,FALSE
"644","Rep",-0.241784822327997,2,FALSE,FALSE
"645","Rep",-0.228652390269872,2,FALSE,FALSE
"646","Rep",-0.402948678410228,2,FALSE,FALSE
"647","Rep",-0.266251456007494,2,FALSE,FALSE
"648","Rep",-0.365273968691562,2,FALSE,FALSE
"649","Rep",-0.287895329813633,2,FALSE,FALSE
"650","Rep",-0.261108211705585,2,FALSE,FALSE
"651","Rep",-0.273006512290598,2,FALSE,FALSE
"652","Rep",-0.254530681927754,2,FALSE,FALSE
"653","Rep",-0.196263630665692,2,FALSE,FALSE
"654","Rep",-0.314699204668608,2,FALSE,FALSE
"655","Rep",-0.234727398594989,2,FALSE,FALSE
"656","Rep",-0.257440933445411,2,FALSE,FALSE
"657","Rep",-0.305051511866491,2,FALSE,FALSE
"658","Rep",-0.247590218623693,2,FALSE,FALSE
"659","Rep",-0.296623683403713,2,FALSE,FALSE
"660","Rep",-0.235516182323862,2,FALSE,FALSE
"661","Rep",-0.392173026988347,2,FALSE,FALSE
"662","Rep",-0.31902214892069,2,FALSE,FALSE
"663","Rep",-0.26632214589868,2,FALSE,FALSE
"664","Rep",-0.281840010293235,2,FALSE,FALSE
"665","Rep",-0.397213840719966,2,FALSE,FALSE
"666","Rep",-0.201169814552434,2,FALSE,FALSE
"667","Rep",-0.134714236833966,2,FALSE,FALSE
"668","Rep",-0.371261094759606,2,FALSE,FALSE
"669","Rep",-0.310782808546006,2,FALSE,FALSE
"670","Rep",-0.38840129838406,2,FALSE,FALSE
"671","Rep",-0.227700317283778,2,FALSE,FALSE
"672","Rep",-0.41153876773714,2,FALSE,FALSE
"673","Rep",-0.227628979000677,2,FALSE,FALSE
"674","Rep",-0.239146060977215,2,FALSE,FALSE
"675","Rep",-0.325869966589892,2,FALSE,FALSE
"676","Rep",-0.195444606441436,2,FALSE,FALSE
"677","Rep",-0.248670461139489,2,FALSE,FALSE
"678","Rep",-0.170745077583263,2,FALSE,FALSE
"679","Rep",-0.149357079417082,2,FALSE,FALSE
"680","Rep",-0.21177908435628,2,FALSE,FALSE
"681","Rep",-0.202217780830617,2,FALSE,FALSE
"682","Rep",-0.265471692535896,2,FALSE,FALSE
"683","Rep",-0.281982485056532,2,FALSE,FALSE
"684","Rep",-0.376242732146658,2,FALSE,FALSE
"685","Rep",-0.255010038731013,2,FALSE,FALSE
"686","Rep",-0.430153479504874,2,FALSE,FALSE
"687","Rep",-0.270967317470852,2,FALSE,FALSE
"688","Rep",-0.303710088845107,2,FALSE,FALSE
"689","Rep",-0.254032060657138,2,FALSE,FALSE
"690","Rep",-0.250499659654033,2,FALSE,FALSE
"691","Rep",-0.283399063614168,2,FALSE,FALSE
"692","Rep",-0.292740427523558,2,FALSE,FALSE
"693","Rep",-0.294750799630443,2,FALSE,FALSE
"694","Rep",-0.196178002333935,2,FALSE,FALSE
"695","Rep",-0.287498472220122,2,FALSE,FALSE
"696","Rep",-0.149029364637335,2,FALSE,FALSE
"697","Rep",-0.283304819103722,2,FALSE,FALSE
"698","Rep",-0.238112934438524,2,FALSE,FALSE
"699","Rep",-0.318553670742739,2,FALSE,FALSE
"700","Rep",-0.279630860125242,2,FALSE,FALSE
"701","Rep",-0.195697680169872,2,FALSE,FALSE
"702","Rep",-0.384734234719863,2,FALSE,FALSE
"704","Rep",-0.241320549493966,2,FALSE,FALSE
"705","Rep",-0.35672764429944,2,FALSE,FALSE
"706","Rep",-0.378151049700711,2,FALSE,FALSE
"707","Rep",-0.215583331196251,2,FALSE,FALSE
"708","Rep",-0.242850699704952,2,FALSE,FALSE
"709","Rep",-0.355864161822849,2,FALSE,FALSE
"710","Rep",-0.279190332854009,2,FALSE,FALSE
"711","Rep",-0.370633785802598,2,FALSE,FALSE
"712","Rep",-0.31548933459436,2,FALSE,FALSE
"713","Rep",-0.328896708302962,2,FALSE,FALSE
"714","Rep",-0.293061362087197,2,FALSE,FALSE
"715","Rep",-0.142356103802814,2,FALSE,FALSE
"716","Rep",-0.370056911173167,2,FALSE,FALSE
"717","Rep",-0.316501580533625,2,FALSE,FALSE
"718","Rep",-0.343754216934004,2,FALSE,FALSE
"719","Rep",-0.26325830537999,2,FALSE,FALSE
"720","Rep",-0.247792992909241,2,FALSE,FALSE
"721","Rep",-0.238214087574019,2,FALSE,FALSE
"722","Rep",-0.321746886679585,2,FALSE,FALSE
"723","Rep",-0.202616652800318,2,FALSE,FALSE
"724","Rep",-0.324788440679216,2,FALSE,FALSE
"725","Rep",-0.257346520270362,2,FALSE,FALSE
"726","Rep",-0.216357408947053,2,FALSE,FALSE
"727","Rep",-0.324471525522301,2,FALSE,FALSE
"728","Rep",-0.225002657051022,2,FALSE,FALSE
"729","Rep",-0.181702844960186,2,FALSE,FALSE
"730","Rep",-0.223784053418195,2,FALSE,FALSE
"731","Rep",-0.317145525252428,2,FALSE,FALSE
"732","Rep",-0.353428454612941,2,FALSE,FALSE
"733","Rep",-0.245930197279633,2,FALSE,FALSE
"734","Rep",-0.299086971766935,2,FALSE,FALSE
"735","Rep",-0.311317407766139,2,FALSE,FALSE
"736","Rep",-0.353903964267664,2,FALSE,FALSE
"737","Rep",-0.290138664093814,2,FALSE,FALSE
"738","Rep",-0.345794862771684,2,FALSE,FALSE
"740","Rep",-0.344188044723593,2,FALSE,FALSE
"741","Rep",-0.297871312693487,2,FALSE,FALSE
"742","Rep",-0.338348461457995,2,FALSE,FALSE
"743","Rep",-0.184380230404775,2,FALSE,FALSE
"744","Rep",-0.385223903328725,2,FALSE,FALSE
"745","Rep",-0.205497535682871,2,FALSE,FALSE
"746","Rep",-0.181948690273487,2,FALSE,FALSE
"747","Rep",-0.213771875875201,2,FALSE,FALSE
"748","Rep",-0.355238599178652,2,FALSE,FALSE
"749","Rep",-0.349613090124215,2,FALSE,FALSE
"750","Rep",-0.237745903509038,2,FALSE,FALSE
"751","Rep",-0.413655031885905,2,FALSE,FALSE
"752","Rep",-0.36144195680157,2,FALSE,FALSE
"753","Rep",-0.23566386758351,2,FALSE,FALSE
"754","Rep",-0.133156122308811,2,FALSE,FALSE
"755","Rep",-0.168583731712723,2,FALSE,FALSE
"756","Rep",-0.393139885519032,2,FALSE,FALSE
"757","Rep",-0.298655277352966,2,FALSE,FALSE
"758","Rep",-0.244338642077917,2,FALSE,FALSE
"759","Rep",-0.37733426975562,2,FALSE,FALSE
"760","Rep",-0.172895105346897,2,FALSE,FALSE
"761","Rep",-0.172824016419274,2,FALSE,FALSE
"763","Rep",-0.326605072596434,2,FALSE,FALSE
"764","Rep",-0.336183321584555,2,FALSE,FALSE
"765","Rep",-0.324640049977954,2,FALSE,FALSE
"766","Rep",-0.302147667276324,2,FALSE,FALSE
"767","Rep",-0.172002279415646,2,FALSE,FALSE
"768","Rep",-0.26399694451524,2,FALSE,FALSE
"769","Rep",-0.315297611195977,2,FALSE,FALSE
"770","Rep",-0.38049736474294,2,FALSE,FALSE
"772","Rep",-0.221423107780066,2,FALSE,FALSE
"773","Rep",-0.361935529431429,2,FALSE,FALSE
"774","Rep",-0.268359792156275,2,FALSE,FALSE
"775","Rep",-0.202564761020976,2,FALSE,FALSE
"776","Rep",-0.320647162210331,2,FALSE,FALSE
"777","Rep",-0.309748374716404,2,FALSE,FALSE
"778","Rep",-0.362688856301523,2,FALSE,FALSE
"779","Rep",-0.318174171233383,2,FALSE,FALSE
"780","Rep",-0.311640156038653,2,FALSE,FALSE
"781","Rep",-0.275934126110653,2,FALSE,FALSE
"782","Rep",-0.217971663251396,2,FALSE,FALSE
"783","Rep",-0.221799254010078,2,FALSE,FALSE
"785","Rep",-0.276732957067543,2,FALSE,FALSE
"786","Rep",-0.287910303856421,2,FALSE,FALSE
"787","Rep",-0.269641371614661,2,FALSE,FALSE
"788","Rep",-0.326156157893465,2,FALSE,FALSE
"789","Rep",-0.287692610588339,2,FALSE,FALSE
"790","Rep",-0.232858734571135,2,FALSE,FALSE
"791","Rep",-0.288582841712243,2,FALSE,FALSE
"792","Rep",-0.238041984638872,2,FALSE,FALSE
"793","Rep",-0.161025536469252,2,FALSE,FALSE
"794","Rep",-0.382263387830542,2,FALSE,FALSE
"795","Rep",-0.29082684465764,2,FALSE,FALSE
"796","Rep",-0.173849907543508,2,FALSE,FALSE
"797","Rep",-0.276200320536947,2,FALSE,FALSE
"798","Rep",-0.215175889036683,2,FALSE,FALSE
"800","Rep",-0.256447702420672,2,FALSE,FALSE
"801","Rep",-0.230199253062234,2,FALSE,FALSE
"802","Rep",-0.248381859398889,2,FALSE,FALSE
"803","Rep",-0.265876211667357,2,FALSE,FALSE
"804","Rep",-0.296411628430976,2,FALSE,FALSE
"805","Rep",-0.167510657868622,2,FALSE,FALSE
"806","Rep",-0.272602804641575,2,FALSE,FALSE
"807","Rep",-0.346983562261142,2,FALSE,FALSE
"808","Rep",-0.203951109265104,2,FALSE,FALSE
"809","Rep",-0.228682117338317,2,FALSE,FALSE
"810","Rep",-0.277614179784894,2,FALSE,FALSE
"811","Rep",-0.245714957651333,2,FALSE,FALSE
"812","Rep",-0.19774330575013,2,FALSE,FALSE
"813","Rep",-0.291434613849259,2,FALSE,FALSE
"814","Rep",-0.371376446270549,2,FALSE,FALSE
"815","Rep",-0.283748309841666,2,FALSE,FALSE
"816","Rep",-0.302326247245407,2,FALSE,FALSE
"817","Rep",-0.316273051523151,2,FALSE,FALSE
"818","Rep",-0.127739649031689,2,FALSE,FALSE
"819","Rep",-0.192899833743777,2,FALSE,FALSE
"820","Rep",-0.419400839343462,2,FALSE,FALSE
"822","Rep",-0.168544954341076,2,FALSE,FALSE
"823","Rep",-0.421457437126121,2,FALSE,FALSE
"824","Rep",-0.360320576608639,2,FALSE,FALSE
"825","Rep",-0.271350645746561,2,FALSE,FALSE
"826","Rep",-0.256942580275814,2,FALSE,FALSE
"827","Rep",-0.331746662257747,2,FALSE,FALSE
"828","Rep",-0.361833694514616,2,FALSE,FALSE
"829","Rep",-0.212611410720986,2,FALSE,FALSE
"830","Rep",-0.220721335638229,2,FALSE,FALSE
"831","Rep",-0.250483643509255,2,FALSE,FALSE
"832","Rep",-0.173249405323097,2,FALSE,FALSE
"833","Rep",-0.168599473418377,2,FALSE,FALSE
"834","Rep",-0.199598248913807,2,FALSE,FALSE
"835","Rep",-0.191856889940527,2,FALSE,FALSE
"836","Rep",-0.128702118896916,2,FALSE,FALSE
"837","Rep",-0.252745670764761,2,FALSE,FALSE
"838","Rep",-0.191026376198284,2,FALSE,FALSE
"839","Rep",-0.17592181716817,2,FALSE,FALSE
"840","Rep",-0.302429081709527,2,FALSE,FALSE
"841","Rep",-0.202417707853158,2,FALSE,FALSE
"842","Rep",-0.269847241843102,2,FALSE,FALSE
"843","Rep",-0.30896123554773,2,FALSE,FALSE
"845","Rep",-0.301653007470391,2,FALSE,FALSE
"846","Rep",-0.217852870377542,2,FALSE,FALSE
"847","Rep",-0.293851078381273,2,FALSE,FALSE
"848","Rep",-0.321579783558354,2,FALSE,FALSE
"849","Rep",-0.280128899330123,2,FALSE,FALSE
"850","Rep",-0.377775593627148,2,FALSE,FALSE
"852","Rep",-0.388872129726959,2,FALSE,FALSE
"853","Rep",-0.310096789581202,2,FALSE,FALSE
"854","Rep",-0.235138874671026,2,FALSE,FALSE
"855","Rep",-0.216225019302914,2,FALSE,FALSE
"856","Rep",-0.337037559486495,2,FALSE,FALSE
"857","Rep",-0.273698049125147,2,FALSE,FALSE
"858","Rep",-0.368470637234395,2,FALSE,FALSE
"859","Rep",-0.295346744530414,2,FALSE,FALSE
"860","Rep",-0.140525534594897,2,FALSE,FALSE
"861","Rep",-0.252634831181753,2,FALSE,FALSE
"862","Rep",-0.18300273085031,2,FALSE,FALSE
"863","Rep",-0.283768237122272,2,FALSE,FALSE
"864","Rep",-0.250671163660561,2,FALSE,FALSE
"865","Rep",-0.237605208716292,2,FALSE,FALSE
"866","Rep",-0.304440107990032,2,FALSE,FALSE
"867","Rep",-0.265319897223039,2,FALSE,FALSE
"868","Rep",-0.177988845795644,2,FALSE,FALSE
"869","Rep",-0.277889876171172,2,FALSE,FALSE
"870","Rep",-0.149530599050654,2,FALSE,FALSE
"871","Rep",-0.260434365043365,2,FALSE,FALSE
"872","Rep",-0.317977626268224,2,FALSE,FALSE
"873","Rep",-0.321625547472169,2,FALSE,FALSE
"874","Rep",-0.248741367855706,2,FALSE,FALSE
"876","Rep",-0.357031320700592,2,FALSE,FALSE
"877","Rep",-0.20112510601148,2,FALSE,FALSE
"878","Rep",-0.196800882810425,2,FALSE,FALSE
"879","Rep",-0.200024938774185,2,FALSE,FALSE
"880","Rep",-0.407213153078951,2,FALSE,FALSE
"881","Rep",-0.228060418811642,2,FALSE,FALSE
"882","Rep",-0.185451673886457,2,FALSE,FALSE
"883","Rep",-0.251046001796124,2,FALSE,FALSE
"884","Rep",-0.247586859086482,2,FALSE,FALSE
"885","Rep",-0.400714574420049,2,FALSE,FALSE
"886","Rep",-0.32812211293814,2,FALSE,FALSE
"887","Rep",-0.340058827998571,2,FALSE,FALSE
"889","Rep",-0.259025153458905,2,FALSE,FALSE
"890","Rep",-0.209436736025776,2,FALSE,FALSE
"891","Rep",-0.276275796810833,2,FALSE,FALSE
"892","Rep",-0.259591877198417,2,FALSE,FALSE
"893","Rep",-0.23588433578086,2,FALSE,FALSE
"895","Rep",-0.259540997392651,2,FALSE,FALSE
"896","Rep",-0.181397687913188,2,FALSE,FALSE
"897","Rep",-0.246550828854978,2,FALSE,FALSE
"898","Rep",-0.30568774505074,2,FALSE,FALSE
"899","Rep",-0.298660713900947,2,FALSE,FALSE
"900","Rep",-0.244544968158459,2,FALSE,FALSE
"901","Rep",-0.295422550819038,2,FALSE,FALSE
"902","Rep",-0.344987336866529,2,FALSE,FALSE
"903","Rep",-0.359559487984332,2,FALSE,FALSE
"904","Rep",-0.389409075988469,2,FALSE,FALSE
"905","Rep",-0.274557402346357,2,FALSE,FALSE
"907","Rep",-0.328757712273061,2,FALSE,FALSE
"908","Rep",-0.308724132879855,2,FALSE,FALSE
"909","Rep",-0.148429552010856,2,FALSE,FALSE
"910","Rep",-0.341207871917013,2,FALSE,FALSE
"911","Rep",-0.208758379182513,2,FALSE,FALSE
"912","Rep",-0.150855693123436,2,FALSE,FALSE
"913","Rep",-0.227371473645321,2,FALSE,FALSE
"914","Rep",-0.321041642234856,2,FALSE,FALSE
"915","Rep",-0.261172050636921,2,FALSE,FALSE
"916","Rep",-0.35309185450665,2,FALSE,FALSE
"917","Rep",-0.197911490523456,2,FALSE,FALSE
"918","Rep",-0.429940384568394,2,FALSE,FALSE
"919","Rep",-0.273306171140938,2,FALSE,FALSE
"920","Rep",-0.371014727187976,2,FALSE,FALSE
"921","Rep",-0.354123507086785,2,FALSE,FALSE
"922","Rep",-0.285307540418124,2,FALSE,FALSE
"923","Rep",-0.254460941523184,2,FALSE,FALSE
"924","Rep",-0.274058938513259,2,FALSE,FALSE
"925","Rep",-0.407025668428826,2,FALSE,FALSE
"926","Rep",-0.312805249734019,2,FALSE,FALSE
"927","Rep",-0.292131264225668,2,FALSE,FALSE
"928","Rep",-0.263710611971812,2,FALSE,FALSE
"929","Rep",-0.249168516376442,2,FALSE,FALSE
"930","Rep",-0.282102847663392,2,FALSE,FALSE
"931","Rep",-0.293054396451329,2,FALSE,FALSE
"932","Rep",-0.390165243437098,2,FALSE,FALSE
"933","Rep",-0.147298897924397,2,FALSE,FALSE
"935","Rep",-0.320036817163371,2,FALSE,FALSE
"936","Rep",-0.238518500946982,2,FALSE,FALSE
"937","Rep",-0.293516307984262,2,FALSE,FALSE
"938","Rep",-0.177831618823174,2,FALSE,FALSE
"939","Rep",-0.283193957925552,2,FALSE,FALSE
"940","Rep",-0.300459964758986,2,FALSE,FALSE
"942","Rep",-0.155067053367036,2,FALSE,FALSE
"943","Rep",-0.151649539323863,2,FALSE,FALSE
"944","Rep",-0.159766952144851,2,FALSE,FALSE
"945","Rep",-0.263818205294303,2,FALSE,FALSE
"946","Rep",-0.312423976009218,2,FALSE,FALSE
"947","Rep",-0.19117730209065,2,FALSE,FALSE
"948","Rep",-0.411331799105179,2,FALSE,FALSE
"949","Rep",-0.226769628769844,2,FALSE,FALSE
"950","Rep",-0.275181888333281,2,FALSE,FALSE
"951","Rep",-0.282244065288691,2,FALSE,FALSE
"952","Rep",-0.327967488997481,2,FALSE,FALSE
"953","Rep",-0.300086406303806,2,FALSE,FALSE
"954","Rep",-0.345842768015598,2,FALSE,FALSE
"955","Rep",-0.193815858550499,2,FALSE,FALSE
"956","Rep",-0.321002999517692,2,FALSE,FALSE
"957","Rep",-0.341741415367094,2,FALSE,FALSE
"958","Rep",-0.290631182594295,2,FALSE,FALSE
"959","Rep",-0.27069837225664,2,FALSE,FALSE
"960","Rep",-0.342967234261933,2,FALSE,FALSE
"961","Rep",-0.197472843718837,2,FALSE,FALSE
"963","Rep",-0.382107017187635,2,FALSE,FALSE
"964","Rep",-0.21819949703307,2,FALSE,FALSE
"965","Rep",-0.182413686656001,2,FALSE,FALSE
"966","Rep",-0.307529872711749,2,FALSE,FALSE
"967","Rep",-0.4105235160628,2,FALSE,FALSE
"968","Rep",-0.345620675302721,2,FALSE,FALSE
"969","Rep",-0.328076333068511,2,FALSE,FALSE
"970","Rep",-0.337687753511141,2,FALSE,FALSE
"971","Rep",-0.179508453696615,2,FALSE,FALSE
"972","Rep",-0.282750896268357,2,FALSE,FALSE
"973","Rep",-0.381502874883783,2,FALSE,FALSE
"974","Rep",-0.359962037585214,2,FALSE,FALSE
"975","Rep",-0.332893443608727,2,FALSE,FALSE
"976","Rep",-0.202278408528526,2,FALSE,FALSE
"977","Rep",-0.222900675112112,2,FALSE,FALSE
"978","Rep",-0.263326689245743,2,FALSE,FALSE
"979","Rep",-0.338653717315702,2,FALSE,FALSE
"980","Rep",-0.251127740686632,2,FALSE,FALSE
"981","Rep",-0.166627394901012,2,FALSE,FALSE
"982","Rep",-0.3370772707064,2,FALSE,FALSE
"983","Rep",-0.299570887625606,2,FALSE,FALSE
"984","Rep",-0.244075951329467,2,FALSE,FALSE
"985","Rep",-0.223308459118276,2,FALSE,FALSE
"986","Rep",-0.292220462978929,2,FALSE,FALSE
"987","Rep",-0.18305809241321,2,FALSE,FALSE
"988","Rep",-0.259782419954603,2,FALSE,FALSE
"989","Rep",-0.263290695309739,2,FALSE,FALSE
"990","Rep",-0.36547379359185,2,FALSE,FALSE
"991","Rep",-0.20301856966147,2,FALSE,FALSE
"992","Rep",-0.33584858601374,2,FALSE,FALSE
"993","Rep",-0.135736183197195,2,FALSE,FALSE
"994","Rep",-0.291201401593791,2,FALSE,FALSE
"995","Rep",-0.390510697984126,2,FALSE,FALSE
"996","Rep",-0.312502648365725,2,FALSE,FALSE
"997","Rep",-0.31544179482354,2,FALSE,FALSE
"998","Rep",-0.241331728260906,2,FALSE,FALSE
"999","Rep",-0.333180224948844,2,FALSE,FALSE
"1000","Rep",-0.296442113761327,2,FALSE,FALSE
"1001","Dem",0.0754263053453717,2,FALSE,FALSE
"1002","Dem",0.0915567231105564,2,FALSE,FALSE
"1003","Dem",0.255464564584154,2,FALSE,FALSE
"1004","Dem",0.136381430141435,2,FALSE,FALSE
"1005","Dem",0.154662030890749,2,FALSE,FALSE
"1006","Dem",0.135663324207906,2,FALSE,FALSE
"1007","Dem",0.187163198357998,2,FALSE,FALSE
"1008","Dem",0.204461758809171,2,FALSE,FALSE
"1009","Dem",0.156243271570384,2,FALSE,FALSE
"1010","Dem",0.127540095090654,2,FALSE,FALSE
"1011","Dem",0.195652371777797,2,FALSE,FALSE
"1012","Dem",0.147918614184237,2,FALSE,FALSE
"1013","Dem",0.264697159098333,2,FALSE,FALSE
"1014","Dem",0.0984846897312458,2,FALSE,FALSE
"1015","Dem",0.149800871294484,2,FALSE,FALSE
"1016","Dem",0.211056429887271,2,FALSE,FALSE
"1017","Dem",0.179222824916973,2,FALSE,FALSE
"1018","Dem",0.121898647206032,2,FALSE,FALSE
"1019","Dem",0.197007680213384,2,FALSE,FALSE
"1020","Dem",0.137746185272638,2,FALSE,FALSE
"1021","Dem",0.0543269391549298,2,FALSE,FALSE
"1022","Dem",0.195526909126708,2,FALSE,FALSE
"1023","Dem",0.218018864010187,2,FALSE,FALSE
"1024","Dem",0.216449781762538,2,FALSE,FALSE
"1025","Dem",0.154799807514994,2,FALSE,FALSE
"1026","Dem",0.232796894007429,2,FALSE,FALSE
"1027","Dem",0.238385726280948,2,FALSE,FALSE
"1028","Dem",0.149434282533907,2,FALSE,FALSE
"1029","Dem",0.084992249260007,2,FALSE,FALSE
"1030","Dem",0.0986608563912388,2,FALSE,FALSE
"1033","Dem",0.0702467861635785,2,FALSE,FALSE
"1034","Dem",0.156784566757262,2,FALSE,FALSE
"1035","Dem",0.094613390342358,2,FALSE,FALSE
"1036","Dem",0.144315378004919,2,FALSE,FALSE
"1037","Dem",0.173859405485502,2,FALSE,FALSE
"1038","Dem",0.0521008625259182,2,FALSE,FALSE
"1040","Dem",0.1181681948489,2,FALSE,FALSE
"1041","Dem",0.161145021417812,2,FALSE,FALSE
"1042","Dem",0.196525736738958,2,FALSE,FALSE
"1043","Dem",0.161896856877861,2,FALSE,FALSE
"1044","Dem",0.178385626921532,2,FALSE,FALSE
"1045","Dem",0.185525845567914,2,FALSE,FALSE
"1046","Dem",0.224961693524491,2,FALSE,FALSE
"1047","Dem",0.15250451893019,2,FALSE,FALSE
