"","variable","value","QrtEstimate","Lower","Upper"
"526","Rep",-0.152583251107372,2,FALSE,FALSE
"527","Rep",-0.105878762073415,2,FALSE,FALSE
"528","Rep",-0.0958761822743455,2,FALSE,FALSE
"529","Rep",-0.0993789660948388,2,FALSE,FALSE
"530","Rep",-0.140092099164061,2,FALSE,FALSE
"531","Rep",-0.113211207105496,2,FALSE,FALSE
"532","Rep",-0.141982355592132,2,FALSE,FALSE
"533","Rep",-0.125473711612547,2,FALSE,FALSE
"534","Rep",-0.134036797443376,2,FALSE,FALSE
"535","Rep",-0.160749426116221,2,FALSE,FALSE
"536","Rep",-0.0892842761715367,2,FALSE,FALSE
"537","Rep",-0.136602717109961,2,FALSE,FALSE
"538","Rep",-0.122125254184388,2,FALSE,FALSE
"539","Rep",-0.132046520624141,2,FALSE,FALSE
"540","Rep",-0.139657485378703,2,FALSE,FALSE
"541","Rep",-0.11543246201967,2,FALSE,FALSE
"542","Rep",-0.11747044191611,2,FALSE,FALSE
"543","Rep",-0.157861277880792,2,FALSE,FALSE
"544","Rep",-0.116467863484601,2,FALSE,FALSE
"545","Rep",-0.129515477155323,2,FALSE,FALSE
"546","Rep",-0.133250406464756,2,FALSE,FALSE
"547","Rep",-0.122082367083993,2,FALSE,FALSE
"548","Rep",-0.109744969726652,2,FALSE,FALSE
"549","Rep",-0.110910195848774,2,FALSE,FALSE
"550","Rep",-0.115656411199062,2,FALSE,FALSE
"551","Rep",-0.111927272861912,2,FALSE,FALSE
"553","Rep",-0.114134371529119,2,FALSE,FALSE
"554","Rep",-0.122979722933701,2,FALSE,FALSE
"555","Rep",-0.128421406437723,2,FALSE,FALSE
"556","Rep",-0.100337582704964,2,FALSE,FALSE
"557","Rep",-0.12296742774863,2,FALSE,FALSE
"558","Rep",-0.0935597036310113,2,FALSE,FALSE
"559","Rep",-0.11416377512942,2,FALSE,FALSE
"560","Rep",-0.135421493490089,2,FALSE,FALSE
"561","Rep",-0.128561776437342,2,FALSE,FALSE
"562","Rep",-0.109361645861436,2,FALSE,FALSE
"563","Rep",-0.0986699471673435,2,FALSE,FALSE
"564","Rep",-0.100451167557337,2,FALSE,FALSE
"565","Rep",-0.0947154911074549,2,FALSE,FALSE
"566","Rep",-0.121075478145996,2,FALSE,FALSE
"567","Rep",-0.106438371579051,2,FALSE,FALSE
"569","Rep",-0.122799168265953,2,FALSE,FALSE
"570","Rep",-0.11209044278237,2,FALSE,FALSE
"571","Rep",-0.133538853360239,2,FALSE,FALSE
"572","Rep",-0.104367822506071,2,FALSE,FALSE
"573","Rep",-0.127169374467612,2,FALSE,FALSE
"574","Rep",-0.136976803635449,2,FALSE,FALSE
"575","Rep",-0.142650684061852,2,FALSE,FALSE
"577","Rep",-0.110242378438851,2,FALSE,FALSE
"578","Rep",-0.0871092858306463,2,FALSE,FALSE
"579","Rep",-0.104981919853579,2,FALSE,FALSE
"580","Rep",-0.0885195956086603,2,FALSE,FALSE
"581","Rep",-0.109248815283931,2,FALSE,FALSE
"582","Rep",-0.132296009476477,2,FALSE,FALSE
"583","Rep",-0.140543840870135,2,FALSE,FALSE
"584","Rep",-0.108047293538084,2,FALSE,FALSE
"585","Rep",-0.131462851069481,2,FALSE,FALSE
"586","Rep",-0.128982056038773,2,FALSE,FALSE
"587","Rep",-0.126184076949423,2,FALSE,FALSE
"588","Rep",-0.12342372402464,2,FALSE,FALSE
"589","Rep",-0.121856230692244,2,FALSE,FALSE
"590","Rep",-0.100168520872605,2,FALSE,FALSE
"591","Rep",-0.1011043037829,2,FALSE,FALSE
"592","Rep",-0.137680661117594,2,FALSE,FALSE
"593","Rep",-0.110083098566149,2,FALSE,FALSE
"594","Rep",-0.119627528826443,2,FALSE,FALSE
"595","Rep",-0.148365483866097,2,FALSE,FALSE
"596","Rep",-0.129440410882441,2,FALSE,FALSE
"597","Rep",-0.14529348551886,2,FALSE,FALSE
"598","Rep",-0.113775899984462,2,FALSE,FALSE
"599","Rep",-0.117796238522979,2,FALSE,FALSE
"600","Rep",-0.122158988496948,2,FALSE,FALSE
"601","Rep",-0.156198505507919,2,FALSE,FALSE
"602","Rep",-0.151350498289674,2,FALSE,FALSE
"603","Rep",-0.109265095439021,2,FALSE,FALSE
"604","Rep",-0.12979764146708,2,FALSE,FALSE
"605","Rep",-0.0835548468664509,2,FALSE,FALSE
"606","Rep",-0.10748184547673,2,FALSE,FALSE
"607","Rep",-0.137342789385938,2,FALSE,FALSE
"608","Rep",-0.136924786639772,2,FALSE,FALSE
"609","Rep",-0.131147410532242,2,FALSE,FALSE
"610","Rep",-0.11358026425183,2,FALSE,FALSE
"611","Rep",-0.121969380653853,2,FALSE,FALSE
"612","Rep",-0.158756854391755,2,FALSE,FALSE
"613","Rep",-0.113277789873869,2,FALSE,FALSE
"614","Rep",-0.106929089602004,2,FALSE,FALSE
"615","Rep",-0.144782817275112,2,FALSE,FALSE
"616","Rep",-0.124481611101677,2,FALSE,FALSE
"617","Rep",-0.129462694497272,2,FALSE,FALSE
"618","Rep",-0.109443310614317,2,FALSE,FALSE
"619","Rep",-0.117323267351451,2,FALSE,FALSE
"620","Rep",-0.134934328990583,2,FALSE,FALSE
"621","Rep",-0.134211228339282,2,FALSE,FALSE
"622","Rep",-0.127574627538767,2,FALSE,FALSE
"625","Rep",-0.13778339812172,2,FALSE,FALSE
"626","Rep",-0.122937043810734,2,FALSE,FALSE
"627","Rep",-0.0822937048027608,2,FALSE,FALSE
"628","Rep",-0.1050062019852,2,FALSE,FALSE
"629","Rep",-0.128767215550924,2,FALSE,FALSE
"631","Rep",-0.103026806463352,2,FALSE,FALSE
"632","Rep",-0.124363183914534,2,FALSE,FALSE
"633","Rep",-0.12640950522568,2,FALSE,FALSE
"634","Rep",-0.138281951190524,2,FALSE,FALSE
"635","Rep",-0.107926681719097,2,FALSE,FALSE
"636","Rep",-0.143165618163495,2,FALSE,FALSE
"637","Rep",-0.122761377443317,2,FALSE,FALSE
"638","Rep",-0.128232183354495,2,FALSE,FALSE
"639","Rep",-0.1244240382667,2,FALSE,FALSE
"640","Rep",-0.14102257520356,2,FALSE,FALSE
"641","Rep",-0.101162729191247,2,FALSE,FALSE
"642","Rep",-0.149904343121963,2,FALSE,FALSE
"643","Rep",-0.0997489798384512,2,FALSE,FALSE
"644","Rep",-0.11661646340208,2,FALSE,FALSE
"645","Rep",-0.136070056063108,2,FALSE,FALSE
"646","Rep",-0.144703226929466,2,FALSE,FALSE
"647","Rep",-0.121021724649581,2,FALSE,FALSE
"648","Rep",-0.0998080468704865,2,FALSE,FALSE
"649","Rep",-0.11907395770706,2,FALSE,FALSE
"650","Rep",-0.0905896178913528,2,FALSE,FALSE
"651","Rep",-0.0960943016813764,2,FALSE,FALSE
"652","Rep",-0.103220276123867,2,FALSE,FALSE
"653","Rep",-0.138369864560241,2,FALSE,FALSE
"654","Rep",-0.103111716006905,2,FALSE,FALSE
"655","Rep",-0.10908077950471,2,FALSE,FALSE
"656","Rep",-0.104872813083179,2,FALSE,FALSE
"657","Rep",-0.111260369535561,2,FALSE,FALSE
"658","Rep",-0.13871815735808,2,FALSE,FALSE
"659","Rep",-0.104439349930931,2,FALSE,FALSE
"660","Rep",-0.116315506524305,2,FALSE,FALSE
"661","Rep",-0.1154621390434,2,FALSE,FALSE
"662","Rep",-0.103810340251468,2,FALSE,FALSE
"663","Rep",-0.14473104480739,2,FALSE,FALSE
"664","Rep",-0.122912896032705,2,FALSE,FALSE
"665","Rep",-0.160666540091855,2,FALSE,FALSE
"666","Rep",-0.110925743253716,2,FALSE,FALSE
"667","Rep",-0.0967593179011675,2,FALSE,FALSE
"668","Rep",-0.110242664120429,2,FALSE,FALSE
"669","Rep",-0.114093137932073,2,FALSE,FALSE
"670","Rep",-0.0924366863957123,2,FALSE,FALSE
"671","Rep",-0.116906000261254,2,FALSE,FALSE
"672","Rep",-0.134649064317844,2,FALSE,FALSE
"674","Rep",-0.151447711529728,2,FALSE,FALSE
"675","Rep",-0.109484297759509,2,FALSE,FALSE
"676","Rep",-0.116334511557511,2,FALSE,FALSE
"677","Rep",-0.124241498168694,2,FALSE,FALSE
"678","Rep",-0.105082047183893,2,FALSE,FALSE
"679","Rep",-0.115477709623513,2,FALSE,FALSE
"680","Rep",-0.0961986701144544,2,FALSE,FALSE
"681","Rep",-0.122759656220549,2,FALSE,FALSE
"682","Rep",-0.155938924561147,2,FALSE,FALSE
"683","Rep",-0.104681891608562,2,FALSE,FALSE
"684","Rep",-0.115382081734527,2,FALSE,FALSE
"685","Rep",-0.0984573773185455,2,FALSE,FALSE
"686","Rep",-0.127022286626786,2,FALSE,FALSE
"687","Rep",-0.140303323119128,2,FALSE,FALSE
"689","Rep",-0.150868489205724,2,FALSE,FALSE
"690","Rep",-0.134344416208842,2,FALSE,FALSE
"691","Rep",-0.157091448239099,2,FALSE,FALSE
"692","Rep",-0.0832768772767845,2,FALSE,FALSE
"693","Rep",-0.0990219832643808,2,FALSE,FALSE
"694","Rep",-0.116326160516097,2,FALSE,FALSE
"695","Rep",-0.152212553103643,2,FALSE,FALSE
"696","Rep",-0.10657160131094,2,FALSE,FALSE
"697","Rep",-0.114186446725616,2,FALSE,FALSE
"699","Rep",-0.128454531064703,2,FALSE,FALSE
"700","Rep",-0.108938027846829,2,FALSE,FALSE
"701","Rep",-0.112748372697466,2,FALSE,FALSE
"702","Rep",-0.121947467933832,2,FALSE,FALSE
"703","Rep",-0.131545136329059,2,FALSE,FALSE
"704","Rep",-0.128732704208152,2,FALSE,FALSE
"705","Rep",-0.128818891495094,2,FALSE,FALSE
"706","Rep",-0.142686496540261,2,FALSE,FALSE
"707","Rep",-0.111821789165582,2,FALSE,FALSE
"708","Rep",-0.115160211041068,2,FALSE,FALSE
"709","Rep",-0.133070068464003,2,FALSE,FALSE
"710","Rep",-0.116727682745691,2,FALSE,FALSE
"711","Rep",-0.156314320853839,2,FALSE,FALSE
"712","Rep",-0.115709441369512,2,FALSE,FALSE
"713","Rep",-0.115336366128996,2,FALSE,FALSE
"714","Rep",-0.0975477225742104,2,FALSE,FALSE
"715","Rep",-0.115199287301657,2,FALSE,FALSE
"716","Rep",-0.117557245308455,2,FALSE,FALSE
"717","Rep",-0.116980413961877,2,FALSE,FALSE
"718","Rep",-0.134677737873518,2,FALSE,FALSE
"719","Rep",-0.132359653010221,2,FALSE,FALSE
"720","Rep",-0.143695502450178,2,FALSE,FALSE
"721","Rep",-0.0868737171928682,2,FALSE,FALSE
"722","Rep",-0.114284259132188,2,FALSE,FALSE
"723","Rep",-0.0986493164862449,2,FALSE,FALSE
"724","Rep",-0.134365573735727,2,FALSE,FALSE
"725","Rep",-0.127444465856393,2,FALSE,FALSE
"726","Rep",-0.100969048231732,2,FALSE,FALSE
"727","Rep",-0.0932270206453035,2,FALSE,FALSE
"728","Rep",-0.119491762476799,2,FALSE,FALSE
"729","Rep",-0.105188357705658,2,FALSE,FALSE
"730","Rep",-0.123894881761163,2,FALSE,FALSE
"731","Rep",-0.135788872497422,2,FALSE,FALSE
"732","Rep",-0.11453492566518,2,FALSE,FALSE
"733","Rep",-0.087757674069655,2,FALSE,FALSE
"734","Rep",-0.113994571747202,2,FALSE,FALSE
"735","Rep",-0.109788100164034,2,FALSE,FALSE
"736","Rep",-0.135008826823096,2,FALSE,FALSE
"737","Rep",-0.147160925478953,2,FALSE,FALSE
"738","Rep",-0.136073534488086,2,FALSE,FALSE
"739","Rep",-0.140788835771853,2,FALSE,FALSE
"740","Rep",-0.108064197074027,2,FALSE,FALSE
"741","Rep",-0.122248326178055,2,FALSE,FALSE
"742","Rep",-0.110265937127053,2,FALSE,FALSE
"743","Rep",-0.155990608891559,2,FALSE,FALSE
"744","Rep",-0.116042904040788,2,FALSE,FALSE
"745","Rep",-0.117091163857885,2,FALSE,FALSE
"746","Rep",-0.110689686824287,2,FALSE,FALSE
"747","Rep",-0.135088321028179,2,FALSE,FALSE
"748","Rep",-0.12888957805377,2,FALSE,FALSE
"749","Rep",-0.114573595211275,2,FALSE,FALSE
"750","Rep",-0.127211122246879,2,FALSE,FALSE
"751","Rep",-0.122106008117305,2,FALSE,FALSE
"752","Rep",-0.110739049724896,2,FALSE,FALSE
"753","Rep",-0.118741367072796,2,FALSE,FALSE
"754","Rep",-0.127300699372688,2,FALSE,FALSE
"755","Rep",-0.159342141408899,2,FALSE,FALSE
"756","Rep",-0.153259506649698,2,FALSE,FALSE
"757","Rep",-0.136473522701477,2,FALSE,FALSE
"758","Rep",-0.123016419549816,2,FALSE,FALSE
"759","Rep",-0.101671461183271,2,FALSE,FALSE
"760","Rep",-0.109945161450738,2,FALSE,FALSE
"761","Rep",-0.104942686795922,2,FALSE,FALSE
"762","Rep",-0.104731049937712,2,FALSE,FALSE
"763","Rep",-0.118280383189358,2,FALSE,FALSE
"764","Rep",-0.123146008512794,2,FALSE,FALSE
"765","Rep",-0.093830785460344,2,FALSE,FALSE
"766","Rep",-0.120639795484641,2,FALSE,FALSE
"767","Rep",-0.140796210377658,2,FALSE,FALSE
"768","Rep",-0.0962402488424839,2,FALSE,FALSE
"769","Rep",-0.123758817660774,2,FALSE,FALSE
"770","Rep",-0.128387900220923,2,FALSE,FALSE
"771","Rep",-0.154673454798292,2,FALSE,FALSE
"772","Rep",-0.116392311028613,2,FALSE,FALSE
"773","Rep",-0.12572102980376,2,FALSE,FALSE
"774","Rep",-0.113405487730222,2,FALSE,FALSE
"775","Rep",-0.132873025966094,2,FALSE,FALSE
"776","Rep",-0.146095038294128,2,FALSE,FALSE
"777","Rep",-0.122452314308361,2,FALSE,FALSE
"779","Rep",-0.101984108849746,2,FALSE,FALSE
"780","Rep",-0.139779954795489,2,FALSE,FALSE
"781","Rep",-0.109371021562532,2,FALSE,FALSE
"782","Rep",-0.14018836141111,2,FALSE,FALSE
"783","Rep",-0.111924030253325,2,FALSE,FALSE
"784","Rep",-0.114453457467485,2,FALSE,FALSE
"785","Rep",-0.130566644159044,2,FALSE,FALSE
"786","Rep",-0.0886155634613004,2,FALSE,FALSE
"787","Rep",-0.100048760421354,2,FALSE,FALSE
"788","Rep",-0.107405640713587,2,FALSE,FALSE
"789","Rep",-0.149188744005191,2,FALSE,FALSE
"790","Rep",-0.107363389752983,2,FALSE,FALSE
"791","Rep",-0.109336521621715,2,FALSE,FALSE
"792","Rep",-0.0844625666113827,2,FALSE,FALSE
"793","Rep",-0.140521749317292,2,FALSE,FALSE
"795","Rep",-0.0992156458856427,2,FALSE,FALSE
"796","Rep",-0.111288266968149,2,FALSE,FALSE
"797","Rep",-0.0945222930740748,2,FALSE,FALSE
"798","Rep",-0.132486815693193,2,FALSE,FALSE
"799","Rep",-0.143383582171823,2,FALSE,FALSE
"800","Rep",-0.11439900899323,2,FALSE,FALSE
"801","Rep",-0.112484587332734,2,FALSE,FALSE
"802","Rep",-0.0912663771115259,2,FALSE,FALSE
"803","Rep",-0.120661791627846,2,FALSE,FALSE
"804","Rep",-0.153916711968091,2,FALSE,FALSE
"805","Rep",-0.149212091173793,2,FALSE,FALSE
"806","Rep",-0.108307043607405,2,FALSE,FALSE
"807","Rep",-0.153419701440067,2,FALSE,FALSE
"808","Rep",-0.148491184794991,2,FALSE,FALSE
"809","Rep",-0.121322366915467,2,FALSE,FALSE
"810","Rep",-0.121091305731189,2,FALSE,FALSE
"811","Rep",-0.092382890739465,2,FALSE,FALSE
"812","Rep",-0.126925680816175,2,FALSE,FALSE
"813","Rep",-0.109401341578065,2,FALSE,FALSE
"815","Rep",-0.122676329930378,2,FALSE,FALSE
"816","Rep",-0.117883554839816,2,FALSE,FALSE
"817","Rep",-0.11845588770409,2,FALSE,FALSE
"818","Rep",-0.100229711575083,2,FALSE,FALSE
"819","Rep",-0.157597880069627,2,FALSE,FALSE
"820","Rep",-0.121904402974687,2,FALSE,FALSE
"821","Rep",-0.12256957493708,2,FALSE,FALSE
"822","Rep",-0.136650055185904,2,FALSE,FALSE
"823","Rep",-0.0897147358461787,2,FALSE,FALSE
"824","Rep",-0.118424917836474,2,FALSE,FALSE
"825","Rep",-0.11815412030537,2,FALSE,FALSE
"826","Rep",-0.10051006577816,2,FALSE,FALSE
"827","Rep",-0.103216516233319,2,FALSE,FALSE
"828","Rep",-0.123206744541944,2,FALSE,FALSE
"829","Rep",-0.135804218033565,2,FALSE,FALSE
"830","Rep",-0.113098190138655,2,FALSE,FALSE
"831","Rep",-0.113172742258422,2,FALSE,FALSE
"832","Rep",-0.126303760596962,2,FALSE,FALSE
"833","Rep",-0.135210516049787,2,FALSE,FALSE
"834","Rep",-0.115173820697802,2,FALSE,FALSE
"835","Rep",-0.121670871982152,2,FALSE,FALSE
"836","Rep",-0.119238370031504,2,FALSE,FALSE
"837","Rep",-0.0920646380959536,2,FALSE,FALSE
"838","Rep",-0.151646193507256,2,FALSE,FALSE
"839","Rep",-0.154618946105942,2,FALSE,FALSE
"840","Rep",-0.128195745613822,2,FALSE,FALSE
"841","Rep",-0.0967877569556029,2,FALSE,FALSE
"843","Rep",-0.123292798329448,2,FALSE,FALSE
"845","Rep",-0.152192990897494,2,FALSE,FALSE
"846","Rep",-0.10738173621927,2,FALSE,FALSE
"847","Rep",-0.116949239745675,2,FALSE,FALSE
"848","Rep",-0.139514908414581,2,FALSE,FALSE
"849","Rep",-0.115988914877037,2,FALSE,FALSE
"850","Rep",-0.128138984621261,2,FALSE,FALSE
"851","Rep",-0.136960557425861,2,FALSE,FALSE
"852","Rep",-0.138533612966249,2,FALSE,FALSE
"853","Rep",-0.10409923075883,2,FALSE,FALSE
"854","Rep",-0.105329446610964,2,FALSE,FALSE
"855","Rep",-0.102259169960633,2,FALSE,FALSE
"856","Rep",-0.121833985780081,2,FALSE,FALSE
"857","Rep",-0.0919877564465575,2,FALSE,FALSE
"858","Rep",-0.157468038773142,2,FALSE,FALSE
"859","Rep",-0.107361224470934,2,FALSE,FALSE
"860","Rep",-0.123937681708879,2,FALSE,FALSE
"861","Rep",-0.147089559182877,2,FALSE,FALSE
"862","Rep",-0.0871736200963888,2,FALSE,FALSE
"863","Rep",-0.110511021609906,2,FALSE,FALSE
"864","Rep",-0.0823034930756494,2,FALSE,FALSE
"865","Rep",-0.130115429107025,2,FALSE,FALSE
"866","Rep",-0.125937408178106,2,FALSE,FALSE
"867","Rep",-0.125934038495327,2,FALSE,FALSE
"868","Rep",-0.142253423082869,2,FALSE,FALSE
"869","Rep",-0.135448995408608,2,FALSE,FALSE
"870","Rep",-0.155358495195895,2,FALSE,FALSE
"871","Rep",-0.154293842252134,2,FALSE,FALSE
"872","Rep",-0.107931548430742,2,FALSE,FALSE
"873","Rep",-0.101329831571408,2,FALSE,FALSE
"874","Rep",-0.150634195748283,2,FALSE,FALSE
"875","Rep",-0.127775065843644,2,FALSE,FALSE
"876","Rep",-0.113681115287369,2,FALSE,FALSE
"877","Rep",-0.102159039788749,2,FALSE,FALSE
"878","Rep",-0.137587153393311,2,FALSE,FALSE
"879","Rep",-0.144042572142153,2,FALSE,FALSE
"880","Rep",-0.127818817305256,2,FALSE,FALSE
"881","Rep",-0.154344273792987,2,FALSE,FALSE
"882","Rep",-0.132246325212228,2,FALSE,FALSE
"883","Rep",-0.102632586997143,2,FALSE,FALSE
"884","Rep",-0.0917464910862952,2,FALSE,FALSE
"885","Rep",-0.134283358507871,2,FALSE,FALSE
"886","Rep",-0.159895350497679,2,FALSE,FALSE
"887","Rep",-0.120030688883442,2,FALSE,FALSE
"888","Rep",-0.134359807618634,2,FALSE,FALSE
"889","Rep",-0.121723041080421,2,FALSE,FALSE
"890","Rep",-0.0965897294826175,2,FALSE,FALSE
"891","Rep",-0.135197532911754,2,FALSE,FALSE
"892","Rep",-0.134732138191516,2,FALSE,FALSE
"893","Rep",-0.119901100581774,2,FALSE,FALSE
"894","Rep",-0.11211074324709,2,FALSE,FALSE
"895","Rep",-0.0922221871270716,2,FALSE,FALSE
"896","Rep",-0.140195904636827,2,FALSE,FALSE
"897","Rep",-0.106399706816989,2,FALSE,FALSE
"898","Rep",-0.135046248966884,2,FALSE,FALSE
"899","Rep",-0.147060630808387,2,FALSE,FALSE
"900","Rep",-0.106171810052442,2,FALSE,FALSE
"901","Rep",-0.0889417311880831,2,FALSE,FALSE
"902","Rep",-0.137676539124237,2,FALSE,FALSE
"903","Rep",-0.130766604631768,2,FALSE,FALSE
"904","Rep",-0.0890835484784754,2,FALSE,FALSE
"905","Rep",-0.104949363549718,2,FALSE,FALSE
"906","Rep",-0.109467148675616,2,FALSE,FALSE
"907","Rep",-0.126684642571651,2,FALSE,FALSE
"908","Rep",-0.117795067786001,2,FALSE,FALSE
"909","Rep",-0.142995817842653,2,FALSE,FALSE
"910","Rep",-0.0835294272662493,2,FALSE,FALSE
"911","Rep",-0.139461731989145,2,FALSE,FALSE
"912","Rep",-0.141875812449102,2,FALSE,FALSE
"913","Rep",-0.106801782221234,2,FALSE,FALSE
"914","Rep",-0.14352698798093,2,FALSE,FALSE
"916","Rep",-0.13797175947776,2,FALSE,FALSE
"917","Rep",-0.119582672542085,2,FALSE,FALSE
"918","Rep",-0.0965730482644327,2,FALSE,FALSE
"919","Rep",-0.0905365936584133,2,FALSE,FALSE
"920","Rep",-0.0965631101665603,2,FALSE,FALSE
"921","Rep",-0.103790915783637,2,FALSE,FALSE
"923","Rep",-0.123802103238927,2,FALSE,FALSE
"924","Rep",-0.0948338657670697,2,FALSE,FALSE
"925","Rep",-0.129424602590266,2,FALSE,FALSE
"926","Rep",-0.113789656121453,2,FALSE,FALSE
"928","Rep",-0.146311360061693,2,FALSE,FALSE
"929","Rep",-0.096828234050965,2,FALSE,FALSE
"930","Rep",-0.110029904192839,2,FALSE,FALSE
"931","Rep",-0.136911157224818,2,FALSE,FALSE
"932","Rep",-0.08775059432914,2,FALSE,FALSE
"933","Rep",-0.118103793427354,2,FALSE,FALSE
"934","Rep",-0.124667401015946,2,FALSE,FALSE
"935","Rep",-0.105708459000708,2,FALSE,FALSE
"937","Rep",-0.0992715253857338,2,FALSE,FALSE
"938","Rep",-0.0993935646032407,2,FALSE,FALSE
"939","Rep",-0.126508893331072,2,FALSE,FALSE
"940","Rep",-0.102552159474834,2,FALSE,FALSE
"941","Rep",-0.12195281573564,2,FALSE,FALSE
"942","Rep",-0.088598712604934,2,FALSE,FALSE
"943","Rep",-0.135276905342396,2,FALSE,FALSE
"944","Rep",-0.142226604108658,2,FALSE,FALSE
"945","Rep",-0.0937400721340287,2,FALSE,FALSE
"946","Rep",-0.11135484725968,2,FALSE,FALSE
"947","Rep",-0.102615722947751,2,FALSE,FALSE
"948","Rep",-0.105413492907963,2,FALSE,FALSE
"949","Rep",-0.131514274916289,2,FALSE,FALSE
"950","Rep",-0.0953055151467277,2,FALSE,FALSE
"951","Rep",-0.12346685715895,2,FALSE,FALSE
"952","Rep",-0.136615752867273,2,FALSE,FALSE
"953","Rep",-0.132357760842133,2,FALSE,FALSE
"954","Rep",-0.100089002687134,2,FALSE,FALSE
"955","Rep",-0.101562595987854,2,FALSE,FALSE
"956","Rep",-0.160361652240164,2,FALSE,FALSE
"957","Rep",-0.127530513441106,2,FALSE,FALSE
"958","Rep",-0.145942096330739,2,FALSE,FALSE
"959","Rep",-0.104908784030845,2,FALSE,FALSE
"960","Rep",-0.119364389841989,2,FALSE,FALSE
"961","Rep",-0.11403892301671,2,FALSE,FALSE
"962","Rep",-0.118154636027276,2,FALSE,FALSE
"963","Rep",-0.11694386286108,2,FALSE,FALSE
"964","Rep",-0.14764189803608,2,FALSE,FALSE
"966","Rep",-0.119914460621435,2,FALSE,FALSE
"967","Rep",-0.131957600715205,2,FALSE,FALSE
"968","Rep",-0.116323350824185,2,FALSE,FALSE
"969","Rep",-0.0860565316146632,2,FALSE,FALSE
"970","Rep",-0.157129517211425,2,FALSE,FALSE
"971","Rep",-0.104751349279355,2,FALSE,FALSE
"972","Rep",-0.145001633331363,2,FALSE,FALSE
"973","Rep",-0.129392822752214,2,FALSE,FALSE
"974","Rep",-0.108740130526607,2,FALSE,FALSE
"975","Rep",-0.156279464911541,2,FALSE,FALSE
"976","Rep",-0.132172184072794,2,FALSE,FALSE
"977","Rep",-0.114804154940441,2,FALSE,FALSE
"978","Rep",-0.130757460769765,2,FALSE,FALSE
"979","Rep",-0.0954038410813878,2,FALSE,FALSE
"980","Rep",-0.100847536366553,2,FALSE,FALSE
"981","Rep",-0.114853448227522,2,FALSE,FALSE
"982","Rep",-0.122007459272902,2,FALSE,FALSE
"983","Rep",-0.126855648633335,2,FALSE,FALSE
"984","Rep",-0.153373438947885,2,FALSE,FALSE
"985","Rep",-0.126321855152821,2,FALSE,FALSE
"986","Rep",-0.138863908542285,2,FALSE,FALSE
"987","Rep",-0.149083163918627,2,FALSE,FALSE
"988","Rep",-0.126441168391484,2,FALSE,FALSE
"989","Rep",-0.0976515974502343,2,FALSE,FALSE
"990","Rep",-0.115228110300454,2,FALSE,FALSE
"991","Rep",-0.112253873906128,2,FALSE,FALSE
"992","Rep",-0.142779563788387,2,FALSE,FALSE
"993","Rep",-0.129959166835398,2,FALSE,FALSE
"994","Rep",-0.119008180895719,2,FALSE,FALSE
"995","Rep",-0.153402948888697,2,FALSE,FALSE
"996","Rep",-0.140250995150722,2,FALSE,FALSE
"997","Rep",-0.112243243839039,2,FALSE,FALSE
"998","Rep",-0.100677460261437,2,FALSE,FALSE
"999","Rep",-0.159351132655466,2,FALSE,FALSE
"1000","Rep",-0.129832898047658,2,FALSE,FALSE
"1001","Dem",0.241356829815524,2,FALSE,FALSE
"1002","Dem",0.225924711984803,2,FALSE,FALSE
"1003","Dem",0.199518883062549,2,FALSE,FALSE
"1004","Dem",0.173545090043465,2,FALSE,FALSE
"1005","Dem",0.133379276051247,2,FALSE,FALSE
"1006","Dem",0.236299610579151,2,FALSE,FALSE
"1007","Dem",0.225053865228576,2,FALSE,FALSE
"1008","Dem",0.206388684587946,2,FALSE,FALSE
"1009","Dem",0.21655118648106,2,FALSE,FALSE
"1010","Dem",0.157281585284187,2,FALSE,FALSE
"1011","Dem",0.190476305013336,2,FALSE,FALSE
"1012","Dem",0.181558614834551,2,FALSE,FALSE
"1013","Dem",0.229788956618535,2,FALSE,FALSE
"1014","Dem",0.138861204570513,2,FALSE,FALSE
"1015","Dem",0.198551516137511,2,FALSE,FALSE
"1016","Dem",0.223122186439708,2,FALSE,FALSE
"1017","Dem",0.155521977345689,2,FALSE,FALSE
"1018","Dem",0.237715101329737,2,FALSE,FALSE
"1020","Dem",0.197627134276164,2,FALSE,FALSE
"1021","Dem",0.16177245727696,2,FALSE,FALSE
"1022","Dem",0.224789508453705,2,FALSE,FALSE
"1023","Dem",0.180309129161924,2,FALSE,FALSE
"1024","Dem",0.139076596172775,2,FALSE,FALSE
"1025","Dem",0.150776640746227,2,FALSE,FALSE
"1026","Dem",0.156083650782571,2,FALSE,FALSE
"1027","Dem",0.135540972066817,2,FALSE,FALSE
"1028","Dem",0.138548851197918,2,FALSE,FALSE
"1029","Dem",0.159385710461674,2,FALSE,FALSE
"1030","Dem",0.171889021562526,2,FALSE,FALSE
"1031","Dem",0.171883772362652,2,FALSE,FALSE
"1032","Dem",0.170983795205053,2,FALSE,FALSE
"1033","Dem",0.201210490766596,2,FALSE,FALSE
"1034","Dem",0.123702056921758,2,FALSE,FALSE
"1035","Dem",0.234034443834054,2,FALSE,FALSE
"1036","Dem",0.130538348544528,2,FALSE,FALSE
"1037","Dem",0.158072554240544,2,FALSE,FALSE
"1038","Dem",0.143559424698288,2,FALSE,FALSE
"1039","Dem",0.194427111102771,2,FALSE,FALSE
"1040","Dem",0.214376551696223,2,FALSE,FALSE
"1041","Dem",0.173806447315863,2,FALSE,FALSE
"1042","Dem",0.167517807648303,2,FALSE,FALSE
